,year_month,date,datetime,payment,total,tip,meal_name,type
1945,2024-10,2024-10-15,2024-10-15 19:23:17.353,card,36.48,4.8,Quinoa Salad,Vegetarian Dish
1946,2024-10,2024-10-15,2024-10-15 20:11:14.884,card,37.11,7.74,Grilled Steak,Meat Dish
1947,2024-10,2024-10-15,2024-10-15 20:12:28.631,card,36.69,5.4,Grilled Steak,Meat Dish
1948,2024-10,2024-10-15,2024-10-15 21:18:08.409,card,36.94,3.99,Vegetable Lasagna,Vegetarian Dish
1949,2024-10,2024-10-15,2024-10-15 21:35:19.943,card,36.44,1.72,Vegetable Lasagna,Vegetarian Dish
1950,2024-10,2024-10-15,2024-10-15 22:15:19.653,card,35.98,6.14,Grilled Steak,Meat Dish
1951,2024-10,2024-10-16,2024-10-16 08:21:26.013,card,32.47,2.52,Roast Chicken,Meat Dish
1952,2024-10,2024-10-16,2024-10-16 08:36:23.588,card,37.7,1.75,Vegetable Lasagna,Vegetarian Dish
1953,2024-10,2024-10-16,2024-10-16 09:25:51.175,card,36.49,0.27,Grilled Steak,Meat Dish
1954,2024-10,2024-10-16,2024-10-16 10:15:47.944,card,31.08,3.53,Roast Chicken,Meat Dish
1955,2024-10,2024-10-16,2024-10-16 10:16:53.739,card,31.66,3.31,Roast Chicken,Meat Dish
1956,2024-10,2024-10-16,2024-10-16 10:45:24.963,card,31.42,4.81,Roast Chicken,Meat Dish
1957,2024-10,2024-10-16,2024-10-16 11:49:44.633,card,27.75,5.3,Grilled Salmon,Fish Dish
1958,2024-10,2024-10-16,2024-10-16 12:29:44.254,card,33.32,4.18,Roast Chicken,Meat Dish
1959,2024-10,2024-10-16,2024-10-16 13:20:10.470,card,26.48,3.76,Grilled Salmon,Fish Dish
1960,2024-10,2024-10-16,2024-10-16 16:45:29.537,card,36.64,2.13,Grilled Steak,Meat Dish
1961,2024-10,2024-10-16,2024-10-16 17:43:20.657,card,33.18,0.16,Roast Chicken,Meat Dish
1962,2024-10,2024-10-16,2024-10-16 19:37:42.411,card,32.26,2.65,Roast Chicken,Meat Dish
1963,2024-10,2024-10-16,2024-10-16 19:38:36.648,card,33.24,4.26,Roast Chicken,Meat Dish
1964,2024-10,2024-10-16,2024-10-16 21:20:28.533,card,38.46,3.18,Vegetable Lasagna,Vegetarian Dish
1965,2024-10,2024-10-17,2024-10-17 07:47:00.921,card,36.41,3.92,Grilled Steak,Meat Dish
1966,2024-10,2024-10-17,2024-10-17 07:58:06.763,card,36.84,1.12,Grilled Steak,Meat Dish
1967,2024-10,2024-10-17,2024-10-17 09:24:27.162,card,32.15,3.5,Roast Chicken,Meat Dish
1968,2024-10,2024-10-17,2024-10-17 10:26:37.790,card,37.07,1.64,Grilled Steak,Meat Dish
1969,2024-10,2024-10-17,2024-10-17 10:44:54.232,card,36.08,6.19,Vegetable Lasagna,Vegetarian Dish
1970,2024-10,2024-10-17,2024-10-17 11:59:26.853,card,32.12,3.42,Roast Chicken,Meat Dish
1971,2024-10,2024-10-17,2024-10-17 13:57:24.895,card,36.87,1.39,Grilled Steak,Meat Dish
1972,2024-10,2024-10-17,2024-10-17 14:34:42.598,card,26.95,3.78,Grilled Salmon,Fish Dish
1973,2024-10,2024-10-17,2024-10-17 16:37:12.586,card,36.27,6.09,Vegetable Lasagna,Vegetarian Dish
1974,2024-10,2024-10-17,2024-10-17 16:38:17.969,card,37.92,3.96,Vegetable Lasagna,Vegetarian Dish
1975,2024-10,2024-10-17,2024-10-17 16:39:09.606,card,36.32,7.21,Grilled Steak,Meat Dish
1976,2024-10,2024-10-17,2024-10-17 16:48:35.857,card,36.67,4.7,Vegetable Lasagna,Vegetarian Dish
1977,2024-10,2024-10-17,2024-10-17 16:49:33.156,card,35.92,5.18,Vegetable Lasagna,Vegetarian Dish
1978,2024-10,2024-10-17,2024-10-17 17:08:27.751,card,38.68,4.44,Pork Chops,Meat Dish
1979,2024-10,2024-10-17,2024-10-17 17:09:30.303,card,38.63,0.59,Vegetable Lasagna,Vegetarian Dish
1980,2024-10,2024-10-17,2024-10-17 19:43:12.167,card,36.47,3.6,Grilled Steak,Meat Dish
1981,2024-10,2024-10-17,2024-10-17 20:11:36.404,card,31.66,4.61,Roast Chicken,Meat Dish
1982,2024-10,2024-10-17,2024-10-17 21:46:12.945,card,36.09,3.11,Grilled Steak,Meat Dish
1983,2024-10,2024-10-17,2024-10-17 21:47:20.461,card,37.41,2.09,Grilled Steak,Meat Dish
1984,2024-10,2024-10-17,2024-10-17 21:48:31.699,card,37.06,2.73,Grilled Steak,Meat Dish
1985,2024-10,2024-10-17,2024-10-17 21:49:54.619,card,36.18,1.92,Vegetable Lasagna,Vegetarian Dish
1986,2024-10,2024-10-18,2024-10-18 08:41:59.489,card,37.51,2.28,Quinoa Salad,Vegetarian Dish
1987,2024-10,2024-10-18,2024-10-18 08:42:59.176,card,36.65,5.1,Quinoa Salad,Vegetarian Dish
1988,2024-10,2024-10-18,2024-10-18 09:32:41.501,card,36.97,3.64,Quinoa Salad,Vegetarian Dish
1989,2024-10,2024-10-18,2024-10-18 09:34:08.021,card,36.03,2.84,Quinoa Salad,Vegetarian Dish
1990,2024-10,2024-10-18,2024-10-18 09:55:20.229,card,39.08,2.14,Pork Chops,Meat Dish
1991,2024-10,2024-10-18,2024-10-18 11:54:58.816,card,36.96,0.68,Pork Chops,Meat Dish
1992,2024-10,2024-10-18,2024-10-18 14:51:04.117,card,36.15,5.73,Grilled Steak,Meat Dish
1993,2024-10,2024-10-18,2024-10-18 14:52:15.325,card,37.21,4.55,Pork Chops,Meat Dish
1994,2024-10,2024-10-18,2024-10-18 15:39:19.970,card,26.6,3.06,Grilled Salmon,Fish Dish
1995,2024-10,2024-10-18,2024-10-18 16:09:57.876,card,38.71,4.32,Grilled Steak,Meat Dish
1996,2024-10,2024-10-18,2024-10-18 17:45:38.978,card,38.94,1.68,Vegetable Lasagna,Vegetarian Dish
1997,2024-10,2024-10-18,2024-10-18 21:14:40.243,card,36.01,3.66,Quinoa Salad,Vegetarian Dish
1998,2024-10,2024-10-18,2024-10-18 21:15:22.513,card,36.07,6.29,Quinoa Salad,Vegetarian Dish
1999,2024-10,2024-10-18,2024-10-18 21:52:23.408,card,33.37,5.34,Roast Chicken,Meat Dish
2000,2024-10,2024-10-18,2024-10-18 22:03:26.964,card,36.38,5.04,Grilled Steak,Meat Dish
2001,2024-10,2024-10-19,2024-10-19 08:34:13.654,card,32.66,3.92,Roast Chicken,Meat Dish
2002,2024-10,2024-10-19,2024-10-19 13:22:06.088,card,36.34,1.07,Grilled Steak,Meat Dish
2003,2024-10,2024-10-19,2024-10-19 14:10:32.609,card,35.97,4.08,Pork Chops,Meat Dish
2004,2024-10,2024-10-19,2024-10-19 15:56:55.218,card,36.2,5.08,Vegetable Lasagna,Vegetarian Dish
2005,2024-10,2024-10-19,2024-10-19 15:59:24.076,card,37.41,4.04,Grilled Steak,Meat Dish
2006,2024-10,2024-10-19,2024-10-19 16:02:45.831,card,36.09,6.55,Grilled Steak,Meat Dish
2007,2024-10,2024-10-19,2024-10-19 16:17:42.515,card,36.49,6.4,Grilled Steak,Meat Dish
2008,2024-10,2024-10-19,2024-10-19 21:46:45.517,card,35.97,6.23,Quinoa Salad,Vegetarian Dish
2009,2024-10,2024-10-19,2024-10-19 22:46:37.697,card,36.65,4.6,Pork Chops,Meat Dish
2010,2024-10,2024-10-20,2024-10-20 08:40:43.966,card,36.13,4.59,Grilled Steak,Meat Dish
2011,2024-10,2024-10-20,2024-10-20 08:41:50.471,card,35.94,4.55,Quinoa Salad,Vegetarian Dish
2012,2024-10,2024-10-20,2024-10-20 11:16:51.841,card,37.69,4.08,Grilled Steak,Meat Dish
2013,2024-10,2024-10-20,2024-10-20 14:28:46.044,card,39.35,3.34,Vegetable Lasagna,Vegetarian Dish
2014,2024-10,2024-10-20,2024-10-20 14:29:43.545,card,26.57,2.61,Beef Stir-Fry,Meat Dish
2015,2024-10,2024-10-20,2024-10-20 15:52:45.055,card,34.26,3.12,Roast Chicken,Meat Dish
2016,2024-10,2024-10-20,2024-10-20 16:45:09.783,card,36.84,3.21,Grilled Steak,Meat Dish
2017,2024-10,2024-10-20,2024-10-20 16:46:04.815,card,36.99,5.1,Grilled Steak,Meat Dish
2018,2024-10,2024-10-20,2024-10-20 17:27:05.827,card,36.8,1.72,Grilled Steak,Meat Dish
2019,2024-10,2024-10-20,2024-10-20 18:34:16.387,card,37.47,4.83,Quinoa Salad,Vegetarian Dish
2020,2024-10,2024-10-20,2024-10-20 18:35:08.162,card,36.24,1.65,Quinoa Salad,Vegetarian Dish
2021,2024-10,2024-10-20,2024-10-20 21:14:18.045,card,35.86,2.32,Vegetable Lasagna,Vegetarian Dish
2022,2024-10,2024-10-20,2024-10-20 21:15:17.780,card,27.45,0.27,Beef Stir-Fry,Meat Dish
2023,2024-10,2024-10-20,2024-10-20 21:17:26.865,card,37.31,5.01,Quinoa Salad,Vegetarian Dish
2024,2024-10,2024-10-20,2024-10-20 21:25:00.085,card,36.56,6.56,Grilled Steak,Meat Dish
2025,2024-10,2024-10-20,2024-10-20 22:17:29.041,card,36.13,4.7,Pork Chops,Meat Dish
2026,2024-10,2024-10-21,2024-10-21 07:48:43.087,card,37.72,5.19,Grilled Steak,Meat Dish
2027,2024-10,2024-10-21,2024-10-21 08:19:56.383,card,37.36,3.38,Grilled Steak,Meat Dish
2028,2024-10,2024-10-21,2024-10-21 09:04:54.434,card,31.23,1.64,Roast Chicken,Meat Dish
2029,2024-10,2024-10-21,2024-10-21 09:34:25.547,card,38.65,2.23,Grilled Steak,Meat Dish
2030,2024-10,2024-10-21,2024-10-21 10:25:09.344,card,26.13,1.23,Grilled Salmon,Fish Dish
2031,2024-10,2024-10-21,2024-10-21 10:41:44.725,card,26.2,2.75,Beef Stir-Fry,Meat Dish
2032,2024-10,2024-10-21,2024-10-21 10:42:35.555,card,27.62,3.64,Beef Stir-Fry,Meat Dish
2033,2024-10,2024-10-21,2024-10-21 11:27:41.654,card,23.08,3.38,Tuna Steak,Fish Dish
2034,2024-10,2024-10-21,2024-10-21 12:40:24.294,card,37.38,3.18,Pork Chops,Meat Dish
2035,2024-10,2024-10-21,2024-10-21 14:42:56.049,card,36.23,6.15,Grilled Steak,Meat Dish
2036,2024-10,2024-10-21,2024-10-21 14:43:58.047,card,36.75,2.75,Grilled Steak,Meat Dish
2037,2024-10,2024-10-21,2024-10-21 15:27:02.441,card,31.29,0.18,Roast Chicken,Meat Dish
2038,2024-10,2024-10-21,2024-10-21 15:39:04.686,card,27.4,0.57,Beef Stir-Fry,Meat Dish
2039,2024-10,2024-10-21,2024-10-21 16:42:57.468,card,38.78,2.32,Quinoa Salad,Vegetarian Dish
2040,2024-10,2024-10-21,2024-10-21 16:55:22.549,card,36.26,2.8,Grilled Steak,Meat Dish
2041,2024-10,2024-10-21,2024-10-21 19:21:13.352,card,35.97,0.4,Vegetable Lasagna,Vegetarian Dish
2042,2024-10,2024-10-21,2024-10-21 21:05:36.106,card,37.58,5.91,Grilled Steak,Meat Dish
2043,2024-10,2024-10-21,2024-10-21 22:30:44.450,card,36.61,6.48,Quinoa Salad,Vegetarian Dish
2044,2024-10,2024-10-21,2024-10-21 22:31:33.966,card,37.75,5.69,Vegetable Lasagna,Vegetarian Dish
2045,2024-10,2024-10-22,2024-10-22 07:32:59.530,card,37.24,4.09,Grilled Steak,Meat Dish
2046,2024-10,2024-10-22,2024-10-22 07:34:00.044,card,36.62,6.2,Pork Chops,Meat Dish
2047,2024-10,2024-10-22,2024-10-22 08:25:32.220,card,32.03,1.25,Roast Chicken,Meat Dish
2048,2024-10,2024-10-22,2024-10-22 09:17:50.407,card,29.89,1.96,Beef Stir-Fry,Meat Dish
2049,2024-10,2024-10-22,2024-10-22 10:51:32.286,card,21.73,2.51,Tuna Steak,Fish Dish
2050,2024-10,2024-10-22,2024-10-22 10:52:17.101,card,27.12,1.66,Beef Stir-Fry,Meat Dish
2051,2024-10,2024-10-22,2024-10-22 18:07:02.574,card,27.41,4.31,Grilled Salmon,Fish Dish
2052,2024-10,2024-10-22,2024-10-22 19:46:39.213,card,37.34,5.77,Vegetable Lasagna,Vegetarian Dish
2053,2024-10,2024-10-22,2024-10-22 19:47:50.466,card,38.24,4.46,Grilled Steak,Meat Dish
2054,2024-10,2024-10-23,2024-10-23 07:58:06.767,card,36.47,4.34,Grilled Steak,Meat Dish
2055,2024-10,2024-10-23,2024-10-23 08:45:14.798,card,31.5,0.42,Roast Chicken,Meat Dish
2056,2024-10,2024-10-23,2024-10-23 10:24:57.789,card,26.23,3.03,Beef Stir-Fry,Meat Dish
2057,2024-10,2024-10-23,2024-10-23 12:31:05.425,card,32.13,3.91,Roast Chicken,Meat Dish
2058,2024-10,2024-10-23,2024-10-23 16:20:02.262,card,31.11,2.04,Roast Chicken,Meat Dish
2059,2024-10,2024-10-23,2024-10-23 16:21:09.035,card,31.65,2.09,Roast Chicken,Meat Dish
2060,2024-10,2024-10-23,2024-10-23 16:42:30.220,card,39.35,6.56,Pork Chops,Meat Dish
2061,2024-10,2024-10-23,2024-10-23 17:02:46.329,card,21.55,3.14,Tuna Steak,Fish Dish
2062,2024-10,2024-10-23,2024-10-23 18:58:58.511,card,37.75,5.01,Quinoa Salad,Vegetarian Dish
2063,2024-10,2024-10-23,2024-10-23 19:00:43.029,card,36.79,1.91,Pork Chops,Meat Dish
2064,2024-10,2024-10-23,2024-10-23 21:57:20.745,card,31.12,4.66,Roast Chicken,Meat Dish
2065,2024-10,2024-10-23,2024-10-23 21:58:23.747,card,36.58,4.81,Vegetable Lasagna,Vegetarian Dish
2066,2024-10,2024-10-23,2024-10-23 22:23:38.310,card,36.2,2.13,Grilled Steak,Meat Dish
2067,2024-10,2024-10-24,2024-10-24 12:07:46.562,card,27.98,6.07,Grilled Salmon,Fish Dish
2068,2024-10,2024-10-24,2024-10-24 13:23:59.581,card,36.98,2.45,Pork Chops,Meat Dish
2069,2024-10,2024-10-24,2024-10-24 14:09:46.711,card,37.87,2.69,Pork Chops,Meat Dish
2070,2024-10,2024-10-24,2024-10-24 14:49:01.859,card,37.51,5.39,Vegetable Lasagna,Vegetarian Dish
2071,2024-10,2024-10-24,2024-10-24 14:49:49.340,card,36.69,0.87,Grilled Steak,Meat Dish
2072,2024-10,2024-10-24,2024-10-24 15:47:32.792,card,35.99,3.53,Grilled Steak,Meat Dish
2073,2024-10,2024-10-24,2024-10-24 15:48:29.937,card,36.78,4.85,Grilled Steak,Meat Dish
2074,2024-10,2024-10-24,2024-10-24 18:53:47.318,card,26.79,0.78,Grilled Salmon,Fish Dish
2075,2024-10,2024-10-24,2024-10-24 18:55:07.574,card,26.94,1.7,Grilled Salmon,Fish Dish
2076,2024-10,2024-10-24,2024-10-24 19:50:18.736,card,36.95,3.76,Grilled Steak,Meat Dish
2077,2024-10,2024-10-24,2024-10-24 20:44:11.476,card,29.1,3.17,Grilled Salmon,Fish Dish
2078,2024-10,2024-10-24,2024-10-24 21:14:44.888,card,36.55,2.51,Vegetable Lasagna,Vegetarian Dish
2079,2024-10,2024-10-24,2024-10-24 21:15:29.126,card,39.28,5.72,Vegetable Lasagna,Vegetarian Dish
2080,2024-10,2024-10-24,2024-10-24 21:56:20.063,card,36.77,3.68,Vegetable Lasagna,Vegetarian Dish
2081,2024-10,2024-10-24,2024-10-24 21:57:10.028,card,38.37,4.47,Pork Chops,Meat Dish
2082,2024-10,2024-10-25,2024-10-25 07:38:11.145,card,37.27,1.32,Pork Chops,Meat Dish
2083,2024-10,2024-10-25,2024-10-25 07:45:22.853,card,21.8,2.22,Tuna Steak,Fish Dish
2084,2024-10,2024-10-25,2024-10-25 08:10:04.813,card,36.21,3.58,Quinoa Salad,Vegetarian Dish
2085,2024-10,2024-10-25,2024-10-25 08:10:54.567,card,37.44,1.5,Grilled Steak,Meat Dish
2086,2024-10,2024-10-25,2024-10-25 08:18:49.780,card,37.5,4.99,Quinoa Salad,Vegetarian Dish
2087,2024-10,2024-10-25,2024-10-25 10:03:28.304,card,26.93,1.56,Grilled Salmon,Fish Dish
2088,2024-10,2024-10-25,2024-10-25 10:05:21.012,card,26.83,2.31,Grilled Salmon,Fish Dish
2089,2024-10,2024-10-25,2024-10-25 10:51:01.298,card,32.03,4.52,Roast Chicken,Meat Dish
2090,2024-10,2024-10-25,2024-10-25 11:49:42.876,card,35.92,2.95,Quinoa Salad,Vegetarian Dish
2091,2024-10,2024-10-25,2024-10-25 11:50:30.398,card,35.79,4.16,Quinoa Salad,Vegetarian Dish
2092,2024-10,2024-10-25,2024-10-25 12:06:50.176,card,29.53,0.48,Beef Stir-Fry,Meat Dish
2093,2024-10,2024-10-25,2024-10-25 12:40:37.466,card,36.88,4.45,Grilled Steak,Meat Dish
2094,2024-10,2024-10-25,2024-10-25 14:23:16.568,card,37.66,1.69,Pork Chops,Meat Dish
2095,2024-10,2024-10-25,2024-10-25 22:19:23.959,card,37.1,5.39,Vegetable Lasagna,Vegetarian Dish
2096,2024-10,2024-10-25,2024-10-25 22:22:31.745,card,22.35,3.23,Tuna Steak,Fish Dish
2097,2024-10,2024-10-26,2024-10-26 07:49:59.226,card,36.24,4.12,Pork Chops,Meat Dish
2098,2024-10,2024-10-26,2024-10-26 08:41:44.502,card,27.43,2.34,Beef Stir-Fry,Meat Dish
2099,2024-10,2024-10-26,2024-10-26 08:52:59.556,card,36.95,4.43,Pork Chops,Meat Dish
2100,2024-10,2024-10-26,2024-10-26 10:24:38.301,card,26.21,2.64,Grilled Salmon,Fish Dish
2101,2024-10,2024-10-26,2024-10-26 12:18:09.342,card,36.27,3.27,Quinoa Salad,Vegetarian Dish
2102,2024-10,2024-10-26,2024-10-26 13:03:31.039,card,37.15,4.4,Grilled Steak,Meat Dish
2103,2024-10,2024-10-26,2024-10-26 14:34:58.654,card,36.08,2.92,Grilled Steak,Meat Dish
2104,2024-10,2024-10-26,2024-10-26 14:36:14.943,card,31.76,4.47,Roast Chicken,Meat Dish
2105,2024-10,2024-10-26,2024-10-26 15:05:22.072,card,28.07,2.54,Beef Stir-Fry,Meat Dish
2106,2024-10,2024-10-26,2024-10-26 15:06:19.074,card,27.35,1.79,Beef Stir-Fry,Meat Dish
2107,2024-10,2024-10-26,2024-10-26 15:38:28.729,card,37.64,5.07,Grilled Steak,Meat Dish
2108,2024-10,2024-10-26,2024-10-26 15:39:29.573,card,37.9,3.2,Grilled Steak,Meat Dish
2109,2024-10,2024-10-26,2024-10-26 15:52:01.660,card,32.85,2.44,Roast Chicken,Meat Dish
2110,2024-10,2024-10-26,2024-10-26 15:53:21.506,card,31.48,4.5,Roast Chicken,Meat Dish
2111,2024-10,2024-10-26,2024-10-26 19:19:21.305,card,37.75,0.01,Pork Chops,Meat Dish
2112,2024-10,2024-10-26,2024-10-26 20:34:46.718,card,32.05,3.39,Roast Chicken,Meat Dish
2113,2024-10,2024-10-27,2024-10-27 11:01:56.902,card,32.13,1.93,Roast Chicken,Meat Dish
2114,2024-10,2024-10-27,2024-10-27 12:53:25.989,card,36.39,3.56,Grilled Steak,Meat Dish
2115,2024-10,2024-10-27,2024-10-27 12:54:27.511,card,31.23,3.22,Roast Chicken,Meat Dish
2116,2024-10,2024-10-27,2024-10-27 13:43:46.609,card,36.31,7.17,Pork Chops,Meat Dish
2117,2024-10,2024-10-27,2024-10-27 16:17:06.175,card,36.77,5.19,Grilled Steak,Meat Dish
2118,2024-10,2024-10-28,2024-10-28 07:46:28.187,card,36.19,1.91,Pork Chops,Meat Dish
2119,2024-10,2024-10-28,2024-10-28 08:01:12.299,card,28.04,3.66,Grilled Salmon,Fish Dish
2120,2024-10,2024-10-28,2024-10-28 08:35:02.901,card,35.89,3.11,Grilled Steak,Meat Dish
2121,2024-10,2024-10-28,2024-10-28 09:15:42.781,card,32.45,4.75,Roast Chicken,Meat Dish
2122,2024-10,2024-10-28,2024-10-28 11:42:36.495,card,37.36,4.56,Grilled Steak,Meat Dish
2123,2024-10,2024-10-28,2024-10-28 11:43:43.322,card,36.45,0.92,Grilled Steak,Meat Dish
2124,2024-10,2024-10-28,2024-10-28 12:01:36.054,card,37.6,2.12,Vegetable Lasagna,Vegetarian Dish
2125,2024-10,2024-10-28,2024-10-28 12:02:34.807,card,31.89,2.19,Roast Chicken,Meat Dish
2126,2024-10,2024-10-28,2024-10-28 12:21:30.418,card,36.91,4.65,Pork Chops,Meat Dish
2127,2024-10,2024-10-28,2024-10-28 14:10:54.611,card,31.26,1.16,Roast Chicken,Meat Dish
2128,2024-10,2024-10-28,2024-10-28 14:11:56.316,card,33.81,1.5,Roast Chicken,Meat Dish
2129,2024-10,2024-10-28,2024-10-28 14:30:59.561,card,33.31,5.31,Roast Chicken,Meat Dish
2130,2024-10,2024-10-28,2024-10-28 16:01:20.507,card,36.25,0.98,Grilled Steak,Meat Dish
2131,2024-10,2024-10-28,2024-10-28 17:55:18.119,card,38.74,5.09,Quinoa Salad,Vegetarian Dish
2132,2024-10,2024-10-28,2024-10-28 17:56:02.397,card,38.44,3.51,Quinoa Salad,Vegetarian Dish
2133,2024-10,2024-10-28,2024-10-28 19:10:25.255,card,36.26,3.78,Pork Chops,Meat Dish
2134,2024-10,2024-10-28,2024-10-28 21:20:03.622,card,32.7,3.19,Roast Chicken,Meat Dish
2135,2024-10,2024-10-28,2024-10-28 22:05:50.772,card,31.97,4.12,Roast Chicken,Meat Dish
2136,2024-10,2024-10-29,2024-10-29 08:40:52.355,card,38.58,3.04,Grilled Steak,Meat Dish
2137,2024-10,2024-10-29,2024-10-29 08:47:05.646,card,37.89,4.26,Grilled Steak,Meat Dish
2138,2024-10,2024-10-29,2024-10-29 09:31:57.680,card,36.98,3.68,Grilled Steak,Meat Dish
2139,2024-10,2024-10-29,2024-10-29 11:59:46.680,card,31.68,0.08,Roast Chicken,Meat Dish
2140,2024-10,2024-10-29,2024-10-29 12:21:36.806,card,21.86,2.46,Tuna Steak,Fish Dish
2141,2024-10,2024-10-29,2024-10-29 14:15:43.838,card,29.14,1.29,Beef Stir-Fry,Meat Dish
2142,2024-10,2024-10-29,2024-10-29 14:17:00.697,card,27.99,3.16,Beef Stir-Fry,Meat Dish
2143,2024-10,2024-10-29,2024-10-29 14:37:35.961,card,38.57,3.26,Pork Chops,Meat Dish
2144,2024-10,2024-10-29,2024-10-29 16:09:33.742,card,36.79,5.7,Vegetable Lasagna,Vegetarian Dish
2145,2024-10,2024-10-29,2024-10-29 16:10:56.815,card,36.99,3.43,Quinoa Salad,Vegetarian Dish
2146,2024-10,2024-10-29,2024-10-29 16:17:33.443,card,38.13,5.05,Quinoa Salad,Vegetarian Dish
2147,2024-10,2024-10-29,2024-10-29 18:02:04.368,card,32.73,4.64,Roast Chicken,Meat Dish
2148,2024-10,2024-10-29,2024-10-29 18:02:57.432,card,31.66,0.6,Roast Chicken,Meat Dish
2149,2024-10,2024-10-29,2024-10-29 19:02:05.362,card,31.48,4.13,Roast Chicken,Meat Dish
2150,2024-10,2024-10-29,2024-10-29 19:05:44.436,card,37.37,4.5,Pork Chops,Meat Dish
2151,2024-10,2024-10-29,2024-10-29 19:51:12.926,card,36.17,6.32,Vegetable Lasagna,Vegetarian Dish
2152,2024-10,2024-10-29,2024-10-29 19:54:02.389,card,35.92,3.97,Grilled Steak,Meat Dish
2153,2024-10,2024-10-29,2024-10-29 20:07:35.659,card,36.32,3.23,Grilled Steak,Meat Dish
2154,2024-10,2024-10-30,2024-10-30 07:52:05.489,card,36.93,4.53,Grilled Steak,Meat Dish
2155,2024-10,2024-10-30,2024-10-30 08:46:26.777,card,31.15,3.64,Roast Chicken,Meat Dish
2156,2024-10,2024-10-30,2024-10-30 08:47:29.281,card,32.11,6.55,Roast Chicken,Meat Dish
2157,2024-10,2024-10-30,2024-10-30 09:11:29.359,card,37.56,6.12,Grilled Steak,Meat Dish
2158,2024-10,2024-10-30,2024-10-30 10:31:53.151,card,36.37,0.42,Grilled Steak,Meat Dish
2159,2024-10,2024-10-30,2024-10-30 10:33:07.699,card,36.99,2.47,Grilled Steak,Meat Dish
2160,2024-10,2024-10-30,2024-10-30 12:08:45.933,card,37.73,6.84,Grilled Steak,Meat Dish
2161,2024-10,2024-10-30,2024-10-30 12:09:46.789,card,27.07,3.54,Grilled Salmon,Fish Dish
2162,2024-10,2024-10-30,2024-10-30 12:10:58.391,card,31.92,4.33,Roast Chicken,Meat Dish
2163,2024-10,2024-10-30,2024-10-30 12:37:00.765,card,27.13,6.69,Grilled Salmon,Fish Dish
2164,2024-10,2024-10-30,2024-10-30 15:05:15.193,card,36.44,5.17,Grilled Steak,Meat Dish
2165,2024-10,2024-10-30,2024-10-30 15:07:03.043,card,36.1,6.62,Grilled Steak,Meat Dish
2166,2024-10,2024-10-30,2024-10-30 16:04:48.375,card,33.88,5.55,Roast Chicken,Meat Dish
2167,2024-10,2024-10-30,2024-10-30 18:08:12.493,card,39.46,2.73,Vegetable Lasagna,Vegetarian Dish
2168,2024-10,2024-10-30,2024-10-30 19:18:31.485,card,33.03,0.67,Roast Chicken,Meat Dish
2169,2024-10,2024-10-30,2024-10-30 19:43:21.190,card,34.01,2.36,Roast Chicken,Meat Dish
2170,2024-10,2024-10-31,2024-10-31 07:54:17.331,card,37.92,5.22,Grilled Steak,Meat Dish
2171,2024-10,2024-10-31,2024-10-31 08:38:53.898,card,37.68,2.51,Grilled Steak,Meat Dish
2172,2024-10,2024-10-31,2024-10-31 09:18:19.100,card,31.71,2.96,Roast Chicken,Meat Dish
2173,2024-10,2024-10-31,2024-10-31 15:59:26.688,card,36.4,5.15,Grilled Steak,Meat Dish
2174,2024-10,2024-10-31,2024-10-31 16:00:30.983,card,32.84,5.43,Roast Chicken,Meat Dish
2175,2024-11,2024-11-01,2024-11-01 08:24:03.401,card,37.36,4.04,Quinoa Salad,Vegetarian Dish
2176,2024-11,2024-11-01,2024-11-01 08:30:57.642,card,27.66,2.13,Grilled Salmon,Fish Dish
2177,2024-11,2024-11-01,2024-11-01 10:54:50.375,card,36.14,4.17,Grilled Steak,Meat Dish
2178,2024-11,2024-11-01,2024-11-01 12:41:26.535,card,36.32,0.86,Quinoa Salad,Vegetarian Dish
2179,2024-11,2024-11-01,2024-11-01 12:42:18.438,card,36.56,2.61,Quinoa Salad,Vegetarian Dish
2180,2024-11,2024-11-01,2024-11-01 15:55:42.424,card,28.12,4.1,Beef Stir-Fry,Meat Dish
2181,2024-11,2024-11-01,2024-11-01 22:41:55.896,card,31.22,3.0,Roast Chicken,Meat Dish
2182,2024-11,2024-11-02,2024-11-02 08:19:44.324,card,27.59,2.02,Beef Stir-Fry,Meat Dish
2183,2024-11,2024-11-02,2024-11-02 10:25:45.967,card,37.02,1.4,Quinoa Salad,Vegetarian Dish
2184,2024-11,2024-11-02,2024-11-02 10:33:09.562,card,32.14,3.69,Roast Chicken,Meat Dish
2185,2024-11,2024-11-02,2024-11-02 14:54:14.648,card,31.84,1.71,Roast Chicken,Meat Dish
2186,2024-11,2024-11-02,2024-11-02 16:24:15.855,card,37.22,2.44,Vegetable Lasagna,Vegetarian Dish
2187,2024-11,2024-11-02,2024-11-02 16:25:57.012,card,35.82,4.8,Grilled Steak,Meat Dish
2188,2024-11,2024-11-02,2024-11-02 16:37:05.005,card,37.47,3.02,Grilled Steak,Meat Dish
2189,2024-11,2024-11-02,2024-11-02 18:18:27.180,card,33.52,4.2,Roast Chicken,Meat Dish
2190,2024-11,2024-11-02,2024-11-02 18:58:23.522,card,27.43,2.89,Grilled Salmon,Fish Dish
2191,2024-11,2024-11-03,2024-11-03 08:23:00.362,card,27.05,4.15,Beef Stir-Fry,Meat Dish
2192,2024-11,2024-11-03,2024-11-03 09:47:06.025,card,32.51,2.23,Roast Chicken,Meat Dish
